# Time C0_Drag C0_Lift
2.344000e+02 1.290309e+00 6.573101e-01
2.344800e+02 1.288783e+00 5.310549e-01
2.345600e+02 1.288882e+00 4.207172e-01
2.346400e+02 1.289937e+00 2.813917e-01
2.347200e+02 1.290416e+00 1.471308e-01
2.348000e+02 1.292775e+00 1.511908e-02
2.348800e+02 1.298276e+00 -1.196850e-01
2.349600e+02 1.305941e+00 -2.501853e-01
2.350400e+02 1.315790e+00 -3.763131e-01
2.351200e+02 1.327770e+00 -5.006496e-01
2.352000e+02 1.341605e+00 -6.174602e-01
2.352800e+02 1.356452e+00 -7.273006e-01
2.353600e+02 1.371811e+00 -8.291450e-01
2.354400e+02 1.387111e+00 -9.239369e-01
2.355200e+02 1.401757e+00 -1.008301e+00
2.356000e+02 1.415451e+00 -1.082233e+00
2.356800e+02 1.428270e+00 -1.153072e+00
2.357600e+02 1.441249e+00 -1.208189e+00
2.358400e+02 1.451936e+00 -1.252483e+00
2.359200e+02 1.460118e+00 -1.286075e+00
2.360000e+02 1.465755e+00 -1.308575e+00
2.360800e+02 1.468907e+00 -1.316989e+00
2.361600e+02 1.469576e+00 -1.314630e+00
2.362400e+02 1.468069e+00 -1.300982e+00
2.363200e+02 1.464633e+00 -1.276163e+00
2.364000e+02 1.459457e+00 -1.241231e+00
2.364800e+02 1.452692e+00 -1.195458e+00
2.365600e+02 1.444763e+00 -1.139763e+00
2.366400e+02 1.435812e+00 -1.071478e+00
2.367200e+02 1.426006e+00 -9.958055e-01
2.368000e+02 1.415837e+00 -9.122490e-01
2.368800e+02 1.405395e+00 -8.193449e-01
2.369600e+02 1.394521e+00 -7.112315e-01
2.370400e+02 1.383630e+00 -5.946513e-01
2.371200e+02 1.371447e+00 -4.763383e-01
2.372000e+02 1.359622e+00 -3.497890e-01
2.372800e+02 1.349320e+00 -2.223808e-01
2.373600e+02 1.339663e+00 -9.193846e-02
2.374400e+02 1.330593e+00 3.600826e-02
2.375200e+02 1.321972e+00 1.688277e-01
2.376000e+02 1.314346e+00 3.043673e-01
2.376800e+02 1.307762e+00 4.322246e-01
2.377600e+02 1.302562e+00 5.697343e-01
2.378400e+02 1.299408e+00 7.026435e-01
2.379200e+02 1.298372e+00 8.316452e-01
2.380000e+02 1.297516e+00 9.539928e-01
2.380800e+02 1.298430e+00 1.063301e+00
2.381600e+02 1.300966e+00 1.168091e+00
2.382400e+02 1.305791e+00 1.272173e+00
2.383200e+02 1.313495e+00 1.361437e+00
2.384000e+02 1.321390e+00 1.440861e+00
2.384800e+02 1.328922e+00 1.510035e+00
2.385600e+02 1.335758e+00 1.568516e+00
2.386400e+02 1.341690e+00 1.615965e+00
2.387200e+02 1.346589e+00 1.652134e+00
2.388000e+02 1.350406e+00 1.676874e+00
2.388800e+02 1.353179e+00 1.691047e+00
2.389600e+02 1.354965e+00 1.692800e+00
2.390400e+02 1.355630e+00 1.680573e+00
2.391200e+02 1.354655e+00 1.669241e+00
2.392000e+02 1.352635e+00 1.642259e+00
2.392800e+02 1.349829e+00 1.601659e+00
2.393600e+02 1.346651e+00 1.547552e+00
2.394400e+02 1.342740e+00 1.482511e+00
2.395200e+02 1.339134e+00 1.411439e+00
2.396000e+02 1.335163e+00 1.332316e+00
2.396800e+02 1.331067e+00 1.245683e+00
2.397600e+02 1.327093e+00 1.152188e+00
2.398400e+02 1.323423e+00 1.052456e+00
2.399200e+02 1.319779e+00 9.402845e-01
2.400000e+02 1.315506e+00 8.257442e-01
2.400800e+02 1.311970e+00 7.070816e-01
